,Closed Date,Created Date,Agency,Borough,processing_time,start_time_window
1493,2016-01-09 18:11:31,2016-01-01 08:42:52,HPD,BROOKLYN,8 days 09:28:39.000000000,8
1494,2016-01-01 09:10:30,2016-01-01 08:42:55,NYPD,BROOKLYN,0 days 00:27:35.000000000,8
1495,2016-01-04 12:00:00,2016-01-01 08:43:00,DSNY,STATEN ISLAND,3 days 03:17:00.000000000,8
1496,2016-01-01 14:12:58,2016-01-01 08:44:55,NYPD,MANHATTAN,0 days 05:28:03.000000000,8
1497,2016-01-01 09:40:00,2016-01-01 08:45:00,DOT,BROOKLYN,0 days 00:55:00.000000000,8
1498,2016-01-07 01:11:14,2016-01-01 08:46:00,HPD,BRONX,5 days 16:25:14.000000000,8
1499,2016-01-04 12:00:00,2016-01-01 08:46:00,DSNY,QUEENS,3 days 03:14:00.000000000,8
1500,2016-01-01 12:00:00,2016-01-01 08:46:00,DSNY,QUEENS,0 days 03:14:00.000000000,8
1501,2016-01-01 18:29:15,2016-01-01 08:46:45,NYPD,BROOKLYN,0 days 09:42:30.000000000,8
1502,2016-01-20 13:43:24,2016-01-01 08:47:00,DOT,Unspecified,19 days 04:56:24.000000000,8
1503,2016-01-01 11:58:36,2016-01-01 08:47:07,NYPD,MANHATTAN,0 days 03:11:29.000000000,8
1504,2016-01-01 10:13:15,2016-01-01 08:48:41,DPR,BROOKLYN,0 days 01:24:34.000000000,8
1505,2016-01-20 13:43:25,2016-01-01 08:49:07,DOT,Unspecified,19 days 04:54:18.000000000,8
1506,2016-01-02 12:00:00,2016-01-01 08:50:00,DSNY,BROOKLYN,1 days 03:10:00.000000000,8
1507,2016-01-01 18:22:52,2016-01-01 08:50:14,NYPD,BRONX,0 days 09:32:38.000000000,8
1508,2016-01-04 01:09:43,2016-01-01 08:50:28,HPD,BRONX,2 days 16:19:15.000000000,8
1509,2016-01-03 19:22:14,2016-01-01 08:51:07,HPD,BROOKLYN,2 days 10:31:07.000000000,8
1510,2016-01-05 14:36:50,2016-01-01 08:51:13,HPD,BROOKLYN,4 days 05:45:37.000000000,8
1511,2016-01-04 01:06:40,2016-01-01 08:51:21,HPD,MANHATTAN,2 days 16:15:19.000000000,8
1512,2016-01-01 10:52:55,2016-01-01 08:51:53,NYPD,BRONX,0 days 02:01:02.000000000,8
1513,2016-01-20 13:43:25,2016-01-01 08:51:57,DOT,Unspecified,19 days 04:51:28.000000000,8
1514,2016-03-02 06:45:10,2016-01-01 08:52:24,DOHMH,MANHATTAN,60 days 21:52:46.000000000,8
1515,2016-01-01 14:12:57,2016-01-01 08:52:34,NYPD,MANHATTAN,0 days 05:20:23.000000000,8
1516,2016-01-05 12:00:00,2016-01-01 08:53:00,DSNY,MANHATTAN,4 days 03:07:00.000000000,8
1517,2016-01-14 12:50:15,2016-01-01 08:54:35,HPD,MANHATTAN,13 days 03:55:40.000000000,8
1518,2016-01-07 21:10:18,2016-01-01 08:55:41,HPD,BROOKLYN,6 days 12:14:37.000000000,8
1519,2016-01-04 10:24:00,2016-01-01 08:56:00,DEP,STATEN ISLAND,3 days 01:28:00.000000000,8
1520,2016-01-01 09:42:51,2016-01-01 08:56:03,NYPD,STATEN ISLAND,0 days 00:46:48.000000000,8
1521,2016-01-07 21:10:18,2016-01-01 08:57:20,HPD,BROOKLYN,6 days 12:12:58.000000000,8
1522,2016-01-07 01:08:19,2016-01-01 08:57:42,HPD,MANHATTAN,5 days 16:10:37.000000000,8
1523,2016-01-01 12:22:39,2016-01-01 08:58:34,NYPD,BROOKLYN,0 days 03:24:05.000000000,8
1524,2016-01-19 10:12:53,2016-01-01 08:59:26,HPD,BRONX,18 days 01:13:27.000000000,8
1525,2016-01-19 10:12:53,2016-01-01 08:59:26,HPD,BRONX,18 days 01:13:27.000000000,8
1526,2016-01-19 10:12:53,2016-01-01 08:59:26,HPD,,18 days 01:13:27.000000000,8
